session,side,size_normalisation,size,n,cost_bp,cost_sigma,cost_half_spreads,cost_sd,participating
MSFT_2024-04-01,sell,x_over_adv,2.768369324326175e-06,23311,0.4957998211734785,0.0037622245075338693,1.1114766553078703,0.24882222071613427,1.0
MSFT_2024-04-01,sell,x_over_adv,3.3346266861201654e-06,46622,0.4987263379704624,0.0037844314804796504,1.1197543169373012,0.25074322707778446,1.0
MSFT_2024-04-01,sell,x_over_adv,4.02671901720171e-06,23311,0.50222412343247,0.003810973350051355,1.1288206282919473,0.25407193291608243,1.0
MSFT_2024-04-01,sell,x_over_adv,4.40422392506437e-06,23311,0.5039106141227507,0.0038237707661369115,1.133168786167698,0.2557961849436764,1.0
MSFT_2024-04-01,sell,x_over_adv,5.347986194721021e-06,46622,0.5076789004471486,0.0038523652483363996,1.1429877375274957,0.25958729280118625,1.0
MSFT_2024-04-01,sell,x_over_adv,6.2917484643776715e-06,23311,0.5112165081798389,0.003879209296965679,1.1526581643138585,0.26255976742563186,1.0
MSFT_2024-04-01,sell,x_over_adv,7.046758280102992e-06,23311,0.5191027411788016,0.003939051551427562,1.1727270614915426,0.265503094962949,1.0
MSFT_2024-04-01,sell,x_over_adv,7.927603065115866e-06,23311,0.5281744561863325,0.0040078894716307515,1.1958326732853062,0.2695048614021001,1.0
MSFT_2024-04-01,sell,x_over_adv,9.437622696566507e-06,46622,0.5417308459509789,0.004110757967398903,1.2303279759953336,0.27649175839354423,1.0
MSFT_2024-04-01,sell,x_over_adv,1.1199312266592257e-05,23311,0.5552941027158422,0.004213678571286916,1.264665007791061,0.2848149427299495,1.0
MSFT_2024-04-01,sell,x_over_adv,1.2583496928755343e-05,23311,0.5646659992911233,0.0042847943270250734,1.2885817899032936,0.29082320345677665,1.0
MSFT_2024-04-01,sell,x_over_adv,1.497436134521886e-05,46622,0.5900969053677317,0.004477768938963732,1.3540228442943694,0.29953004480096823,1.0
MSFT_2024-04-01,sell,x_over_adv,1.7742730669545034e-05,23311,0.6167748929362847,0.004680206645384315,1.4224477587435709,0.31041159107627003,1.0
MSFT_2024-04-01,sell,x_over_adv,1.9881925147433442e-05,23310,0.6376410400703897,0.004838542987539367,1.4757455576342975,0.31859445505423006,0.9999571017974347
MSFT_2024-04-01,sell,x_over_adv,2.2398624533184508e-05,23301,0.6649212192676927,0.005045550239988732,1.5458999522348187,0.3270894846444309,0.9995710179743469
