session,start_second,order_fraction,TWAP_total,TWAP_drift,TWAP_impact,propagator_optimal_total,propagator_optimal_drift,propagator_optimal_impact,almgren_chriss_total,almgren_chriss_drift,almgren_chriss_impact,TWAP_inventory_var,propagator_optimal_inventory_var,almgren_chriss_inventory_var
MSFT_2024-12-02,50784,0.005,-0.06000772145867919,-0.060750000000098225,0.0007422785414190336,-0.06000420782301584,-0.06074648637854807,0.0007422785555322331,-0.04860304950615028,-0.04975542636304908,0.0011523768568988074,215211713571.06082,215222722135.95303,104648320331.7386
MSFT_2024-12-02,50784,0.01,-0.059265441639893675,-0.060750000000098225,0.0014845583602045476,-0.05926192799011715,-0.06074648637854807,0.0014845583884309263,-0.04745066870050161,-0.04975542636304908,0.002304757662547472,860846854284.2433,860890888543.8121,418593281326.9544
MSFT_2024-12-02,50784,0.02,-0.05778087817021441,-0.060750000000098225,0.0029691218298838096,-0.05777736449221158,-0.06074648637854807,0.002969121886336486,-0.04514589524289347,-0.04975542636304908,0.004609531120155613,3443387417136.973,3443563554175.2485,1674373125307.8176
MSFT_2024-12-02,50833,0.005,-0.009216087851466069,-0.009958333333372593,0.000742245481906525,-0.009208375075194631,-0.009950620585641445,0.0007422455104468138,0.019399408449546473,0.018247019797399844,0.0011523886521466297,215211713571.06082,215222722135.95303,104648320331.7386
MSFT_2024-12-02,50833,0.01,-0.008473841092249962,-0.009958333333372593,0.0014844922411226314,-0.008466128287438219,-0.009950620585641445,0.0014844922982032256,0.020551801050501802,0.018247019797399844,0.0023047812531019583,860846854284.2433,860890888543.8121,418593281326.9544
MSFT_2024-12-02,50833,0.02,-0.006989343741880213,-0.009958333333372593,0.0029689895914923803,-0.006981630879987808,-0.009950620585641445,0.002968989705653637,0.022856598098899793,0.018247019797399844,0.004609578301499949,3443387417136.973,3443563554175.2485,1674373125307.8176
MSFT_2024-12-02,51051,0.005,-0.05914944687877957,-0.059891666666771926,0.0007422197879923573,-0.05915482014004812,-0.05989703991156148,0.0007422197715133553,-0.00020645222113962179,-0.0013589975146146571,0.0011525452934750353,215211713571.06082,215222722135.95303,104648320331.7386
MSFT_2024-12-02,51051,0.01,-0.05840722581352184,-0.059891666666771926,0.001484440853250088,-0.058412599091269495,-0.05989703991156148,0.001484440820291985,0.0009460970218829736,-0.0013589975146146571,0.0023050945364976308,860846854284.2433,860890888543.8121,418593281326.9544
MSFT_2024-12-02,51051,0.02,-0.05692277985120146,-0.059891666666771926,0.0029688868155704606,-0.056928153161907614,-0.05989703991156148,0.0029688867496538607,0.0032512073566320944,-0.0013589975146146571,0.0046102048712467515,3443387417136.973,3443563554175.2485,1674373125307.8176
MSFT_2024-12-02,51087,0.005,-0.1593327805187297,-0.16007500000006303,0.0007422194813333243,-0.15934843282285435,-0.16009065225233599,0.0007422194294816312,-0.11364900441180713,-0.11480151628052226,0.0011525118687151377,215211713571.06082,215222722135.95303,104648320331.7386
MSFT_2024-12-02,51087,0.01,-0.1585905597601315,-0.16007500000006303,0.00148444023993151,-0.15860621211610806,-0.16009065225233599,0.0014844401362279337,-0.1124964885936063,-0.11480151628052226,0.0023050276869159745,860846854284.2433,860890888543.8121,418593281326.9544
MSFT_2024-12-02,51087,0.02,-0.15710611441113176,-0.16007500000006303,0.0029688855889312563,-0.15712176687081264,-0.16009065225233599,0.0029688853815233443,-0.11019144510868627,-0.11480151628052226,0.0046100711718359945,3443387417136.973,3443563554175.2485,1674373125307.8176
MSFT_2024-12-02,51144,0.005,-0.14405778004686332,-0.14480000000008886,0.0007422199532255438,-0.1440739017991506,-0.14481612169890923,0.0007422198997586228,-0.11984851741375874,-0.12100098606236998,0.0011524686486112366,215211713571.06082,215222722135.95303,104648320331.7386
MSFT_2024-12-02,51144,0.01,-0.1433155588163721,-0.14480000000008886,0.0014844411837167584,-0.1433316806221265,-0.14481612169890923,0.0014844410767827225,-0.11869604481560889,-0.12100098606236998,0.002304941246761091,860846854284.2433,860890888543.8121,418593281326.9544
MSFT_2024-12-02,51144,0.02,-0.14183111252358388,-0.14480000000008886,0.0029688874765049916,-0.1418472344362731,-0.14481612169890923,0.0029688872626361445,-0.11639108777063206,-0.12100098606236998,0.004609898291737909,3443387417136.973,3443563554175.2485,1674373125307.8176
MSFT_2024-12-02,51693,0.005,-0.004782540385054064,-0.00552500000009104,0.0007424596150369761,-0.004790544555244872,-0.005533004144751885,0.0007424595895070133,0.03354343243387595,0.03239068806334444,0.001152744370531507,215211713571.06082,215222722135.95303,104648320331.7386
MSFT_2024-12-02,51693,0.01,-0.004040079492339012,-0.00552500000009104,0.0014849205077520288,-0.004048083688059903,-0.005533004144751885,0.0014849204566919818,0.03469618075432366,0.03239068806334444,0.0023054926909792193,860846854284.2433,860890888543.8121,418593281326.9544
MSFT_2024-12-02,51693,0.02,-0.002555153873865883,-0.00552500000009104,0.0029698461262251574,-0.0025631581206473062,-0.005533004144751885,0.002969846024104579,0.03700168924502895,0.03239068806334444,0.004611001181684513,3443387417136.973,3443563554175.2485,1674373125307.8176
MSFT_2024-12-02,51700,0.005,-0.002882537115591842,-0.003625000000113232,0.0007424628845213899,-0.0028913724913697844,-0.0036338353475002805,0.0007424628561304962,0.035452101385223894,0.03429934937895496,0.0011527520062689363,215211713571.06082,215222722135.95303,104648320331.7386
MSFT_2024-12-02,51700,0.01,-0.00214007295338675,-0.003625000000113232,0.001484927046726482,-0.002148908357555714,-0.0036338353475002805,0.0014849269899445663,0.03660485734143538,0.03429934937895496,0.002305507962480421,860846854284.2433,860890888543.8121,418593281326.9544
MSFT_2024-12-02,51700,0.02,-0.0006551407959166635,-0.003625000000113232,0.0029698592041965685,-0.0006639762568680574,-0.0036338353475002805,0.002969859090632223,0.03891038110374725,0.03429934937895496,0.0046110317247922885,3443387417136.973,3443563554175.2485,1674373125307.8176
MSFT_2024-12-02,52301,0.005,-0.0063823194252155815,-0.007125000000030468,0.0007426805748148863,-0.00637819296869237,-0.0071208735597565465,0.0007426805910641765,-0.02170137634520099,-0.02285428597764394,0.001152909632442948,215211713571.06082,215222722135.95303,104648320331.7386
MSFT_2024-12-02,52301,0.01,-0.005639637572342375,-0.007125000000030468,0.001485362427688093,-0.005635511099569888,-0.0071208735597565465,0.0014853624601866584,-0.020548462762136135,-0.02285428597764394,0.0023058232155078046,860846854284.2433,860890888543.8121,418593281326.9544
MSFT_2024-12-02,52301,0.02,-0.004154270032412205,-0.007125000000030468,0.0029707299676182634,-0.004150143527141209,-0.0071208735597565465,0.0029707300326153375,-0.01824262374407943,-0.02285428597764394,0.004611662233564511,3443387417136.973,3443563554175.2485,1674373125307.8176
MSFT_2024-12-02,52355,0.005,-0.01404067454126088,-0.014783333333411974,0.0007426587921510955,-0.014035779375832343,-0.014778438186851872,0.0007426588110195296,-0.03177031295170164,-0.032923134452857994,0.001152821501156352,215211713571.06082,215222722135.95303,104648320331.7386
MSFT_2024-12-02,52355,0.01,-0.013298014471088946,-0.014783333333411974,0.0014853188623230274,-0.013293119286791985,-0.014778438186851872,0.0014853189000598875,-0.030617487500393364,-0.032923134452857994,0.002305646952464629,860846854284.2433,860890888543.8121,418593281326.9544
MSFT_2024-12-02,52355,0.02,-0.01181269049667378,-0.014783333333411974,0.002970642836738196,-0.011807795274639987,-0.014778438186851872,0.002970642912211886,-0.028311824747259778,-0.032923134452857994,0.004611309705598215,3443387417136.973,3443563554175.2485,1674373125307.8176
MSFT_2024-12-02,52505,0.005,-0.0711239942459876,-0.07186666666672181,0.0007426724207342159,-0.07111904108361287,-0.07186171352338988,0.0007426724397770051,-0.0289255395778028,-0.03007866539621773,0.0011531258184149325,215211713571.06082,215222722135.95303,104648320331.7386
MSFT_2024-12-02,52505,0.01,-0.07038132054720908,-0.07186666666672181,0.0014853461195127302,-0.07037636736579159,-0.07186171352338988,0.0014853461575983003,-0.02777240980802684,-0.03007866539621773,0.002306255588190889,860846854284.2433,860890888543.8121,418593281326.9544
MSFT_2024-12-02,52505,0.02,-0.06889596931551037,-0.07186666666672181,0.00297069735121145,-0.06889101609600733,-0.07186171352338988,0.0029706974273825586,-0.025466138414330576,-0.03007866539621773,0.004612526981887152,3443387417136.973,3443563554175.2485,1674373125307.8176
MSFT_2024-12-02,52546,0.005,-0.0059990284540439,-0.006741666666755464,0.0007426382127115637,-0.005984315984584241,-0.00672695424992753,0.0007426382653432896,0.04799706272100932,0.046843935713638984,0.001153127007370336,215211713571.06082,215222722135.95303,104648320331.7386
MSFT_2024-12-02,52546,0.01,-0.005256388963346915,-0.006741666666755464,0.0014852777034085481,-0.005241676441255453,-0.00672695424992753,0.0014852778086720778,0.04915019367977174,0.046843935713638984,0.002306257966132758,860846854284.2433,860890888543.8121,418593281326.9544
MSFT_2024-12-02,52546,0.02,-0.0037711061479878895,-0.006741666666755464,0.002970560518767574,-0.0037563935206325824,-0.00672695424992753,0.002970560729294948,0.05145646745153412,0.046843935713638984,0.004612531737895137,3443387417136.973,3443563554175.2485,1674373125307.8176
MSFT_2024-12-02,53113,0.005,-0.23334961757365325,-0.23409166666675674,0.0007420490931034855,-0.23336850313051938,-0.2341105521606437,0.0007420490301243108,-0.2464980470183633,-0.2476500477118293,0.0011520006934660056,215211713571.06082,215222722135.95303,104648320331.7386
MSFT_2024-12-02,53113,0.01,-0.23260756720357811,-0.23409166666675674,0.0014840994631786272,-0.23262645282342365,-0.2341105521606437,0.001484099337220059,-0.24534604237717195,-0.2476500477118293,0.0023040053346573483,860846854284.2433,860890888543.8121,418593281326.9544
MSFT_2024-12-02,53113,0.02,-0.23112346263250408,-0.23409166666675674,0.0029682040342526696,-0.23114234837830905,-0.2341105521606437,0.002968203782334657,-0.24304202125155203,-0.2476500477118293,0.004608026460277267,3443387417136.973,3443563554175.2485,1674373125307.8176
MSFT_2024-12-02,53303,0.005,0.12749208492697528,0.12674999999990177,0.0007420849270735158,0.12750072819020708,0.1267586432313692,0.0007420849588378618,0.08916318855031975,0.088011338842648,0.00115184970767175,215211713571.06082,215222722135.95303,104648320331.7386
MSFT_2024-12-02,53303,0.01,0.12823417113108207,0.12674999999990177,0.0014841711311802974,0.1282428144260782,0.1267586432313692,0.0014841711947090157,0.09031504220475717,0.088011338842648,0.002303703362109165,860846854284.2433,860890888543.8121,418593281326.9544
MSFT_2024-12-02,53303,0.02,0.12971834737040422,0.12674999999990177,0.002968347370502447,0.1297269907289292,0.1267586432313692,0.0029683474975599903,0.09261876135399019,0.088011338842648,0.004607422511342196,3443387417136.973,3443563554175.2485,1674373125307.8176
MSFT_2024-12-02,53683,0.005,-0.06761626578428016,-0.06835833333343544,0.0007420675491552776,-0.06761125508531705,-0.06835332265376337,0.0007420675684463116,-0.040428742575068566,-0.0415808863523921,0.0011521437773235356,215211713571.06082,215222722135.95303,104648320331.7386
MSFT_2024-12-02,53683,0.01,-0.0668741969581215,-0.06835833333343544,0.0014841363753139462,-0.06686918623986736,-0.06835332265376337,0.001484136413896007,-0.03927659484966727,-0.0415808863523921,0.0023042915027248288,860846854284.2433,860890888543.8121,418593281326.9544
MSFT_2024-12-02,53683,0.02,-0.06539005547478519,-0.06835833333343544,0.0029682778586502465,-0.06538504471794904,-0.06835332265376337,0.002968277935814339,-0.03697228755457019,-0.0415808863523921,0.004608598797821914,3443387417136.973,3443563554175.2485,1674373125307.8176
MSFT_2024-12-02,53816,0.005,0.0026504013351481117,0.001908333333290102,0.0007420680018580096,0.0026441863369914735,0.0019021183545078202,0.0007420679824836534,0.01931232507182175,0.018160219357241658,0.0011521057145800933,215211713571.06082,215222722135.95303,104648320331.7386
MSFT_2024-12-02,53816,0.01,0.0033924706140102804,0.001908333333290102,0.0014841372807201784,0.0033862555964791806,0.0019021183545078202,0.0014841372419713604,0.02046443473431292,0.018160219357241658,0.002304215377071261,860846854284.2433,860890888543.8121,418593281326.9544
MSFT_2024-12-02,53816,0.02,0.004876613002755885,0.001908333333290102,0.002968279669465783,0.004870397946475546,0.0019021183545078202,0.0029682795919677256,0.0227686659030897,0.018160219357241658,0.004608446545848042,3443387417136.973,3443563554175.2485,1674373125307.8176
MSFT_2024-12-02,53859,0.005,-0.1159162628545266,-0.1166583333334188,0.0007420704788922038,-0.11592311695098131,-0.11666518740832998,0.0007420704573486757,-0.1081862553837681,-0.10933833520596181,0.001152079822193717,215211713571.06082,215222722135.95303,104648320331.7386
MSFT_2024-12-02,53859,0.01,-0.11517419109862595,-0.1166583333334188,0.001484142234792848,-0.11518104521662431,-0.11666518740832998,0.0014841421917056795,-0.10703417161372739,-0.10933833520596181,0.00230416359223442,860846854284.2433,860890888543.8121,418593281326.9544
MSFT_2024-12-02,53859,0.02,-0.11369004375579055,-0.1166583333334188,0.0029682895776282467,-0.11369689791687652,-0.11666518740832998,0.002968289491453462,-0.10472999223004381,-0.10933833520596181,0.004608342975918006,3443387417136.973,3443563554175.2485,1674373125307.8176
MSFT_2024-12-02,54069,0.005,0.03845043712601379,0.037708333333227984,0.0007421037927858036,0.0384422203874729,0.037700116620897006,0.0007421037665758946,0.01763977903608471,0.01648776107441563,0.0011520179616690807,215211713571.06082,215222722135.95303,104648320331.7386
MSFT_2024-12-02,54069,0.01,0.039192542195865335,0.037708333333227984,0.0014842088626373525,0.03918432543111442,0.037700116620897006,0.0014842088102174115,0.01879180094536124,0.01648776107441563,0.0023040398709456103,860846854284.2433,860890888543.8121,418593281326.9544
MSFT_2024-12-02,54069,0.02,0.04067675616677446,0.037708333333227984,0.002968422833546475,0.040668539349603114,0.037700116620897006,0.002968422728706104,0.021095856606797865,0.01648776107441563,0.004608095532382233,3443387417136.973,3443563554175.2485,1674373125307.8176
MSFT_2024-12-02,54073,0.005,-0.024974560158019497,-0.025716666666767196,0.0007421065087477011,-0.024987472638383558,-0.025729579104734057,0.0007421064663504988,-0.04707393095609446,-0.04822594863190943,0.001152017675814971,215211713571.06082,215222722135.95303,104648320331.7386
MSFT_2024-12-02,54073,0.01,-0.024232452372201365,-0.025716666666767196,0.0014842142945658311,-0.024245364894962797,-0.025729579104734057,0.0014842142097712618,-0.04592190933266896,-0.04822594863190943,0.0023040392992404704,860846854284.2433,860890888543.8121,418593281326.9544
MSFT_2024-12-02,54073,0.02,-0.022748232969345028,-0.025716666666767196,0.0029684336974221677,-0.022761145576901686,-0.025729579104734057,0.0029684335278323715,-0.04361785424292516,-0.04822594863190943,0.004608094388984275,3443387417136.973,3443563554175.2485,1674373125307.8176
MSFT_2024-12-02,54145,0.005,0.04006715820070458,0.039324999999905685,0.0007421582007988956,0.040054009921403365,0.03931185176384133,0.0007421581575620337,-0.017472387359113595,-0.018624313705117856,0.0011519263460042608,215211713571.06082,215222722135.95303,104648320331.7386
MSFT_2024-12-02,54145,0.01,0.04080931767866285,0.039324999999905685,0.0014843176787571652,0.04079616935612461,0.03931185176384133,0.0014843175922832751,-0.01632045706597425,-0.018624313705117856,0.0023038566391436056,860846854284.2433,860890888543.8121,418593281326.9544
MSFT_2024-12-02,54145,0.02,0.042293640466066304,0.039324999999905685,0.002968640466160617,0.042280492057053504,0.03931185176384133,0.0029686402932121735,-0.014016584638229098,-0.018624313705117856,0.004607729066888758,3443387417136.973,3443563554175.2485,1674373125307.8176
MSFT_2024-12-02,54177,0.005,0.1237588570258956,0.1230166666665582,0.0007421903593374112,0.12375249831230152,0.12301030797283374,0.0007421903394677737,0.054690234480556287,0.05353831541009413,0.001151919070462159,215211713571.06082,215222722135.95303,104648320331.7386
MSFT_2024-12-02,54177,0.01,0.12450104866244772,0.1230166666665582,0.001484381995889524,0.12449468992898388,0.12301030797283374,0.0014843819561501433,0.05584215749806087,0.05353831541009413,0.00230384208796674,860846854284.2433,860890888543.8121,418593281326.9544
MSFT_2024-12-02,54177,0.02,0.12598543576720483,0.1230166666665582,0.002968769100646646,0.1259790769940012,0.12301030797283374,0.002968769021167463,0.05814601537425851,0.05353831541009413,0.0046076999641643775,3443387417136.973,3443563554175.2485,1674373125307.8176
MSFT_2024-12-02,54475,0.005,0.1999925280443989,0.19924999999983584,0.0007425280445630756,0.20000707028948125,0.19926454219285006,0.0007425280966311956,0.08852958688771229,0.08737736595992374,0.0011522209277885535,215211713571.06082,215222722135.95303,104648320331.7386
MSFT_2024-12-02,54475,0.01,0.20073505736675779,0.19924999999983584,0.0014850573669219543,0.20074959966390832,0.19926454219285006,0.0014850574710582728,0.08968181176337935,0.08737736595992374,0.002304445803455609,860846854284.2433,860890888543.8121,418593281326.9544
MSFT_2024-12-02,54475,0.02,0.20222011984487176,0.19924999999983584,0.0029701198450359147,0.20223466224615894,0.19926454219285006,0.0029701200533088683,0.09198627335841018,0.08737736595992374,0.004608907398486444,3443387417136.973,3443563554175.2485,1674373125307.8176
MSFT_2024-12-02,54642,0.005,0.143592594474993,0.14284999999989623,0.0007425944750967691,0.14360699270234534,0.14286439817567498,0.0007425945266703564,0.1485955289105064,0.1474427461959067,0.0011527827145997138,215211713571.06082,215222722135.95303,104648320331.7386
MSFT_2024-12-02,54642,0.01,0.1443351902279999,0.14284999999989623,0.001485190228103668,0.1443495885069259,0.14286439817567498,0.00148519033125092,0.1497483155750183,0.1474427461959067,0.0023055693791116014,860846854284.2433,860890888543.8121,418593281326.9544
MSFT_2024-12-02,54642,0.02,0.14582038556775287,0.14284999999989623,0.002970385567856653,0.14583478394982644,0.14286439817567498,0.002970385774151466,0.15205390075383984,0.1474427461959067,0.004611154557933152,3443387417136.973,3443563554175.2485,1674373125307.8176
MSFT_2024-12-02,54663,0.005,0.08202592511775718,0.08128333333326054,0.000742591784496632,0.08203580512813782,0.0812932133076174,0.00074259182052042,0.099915473590247,0.09876263859376877,0.0011528349964782267,215211713571.06082,215222722135.95303,104648320331.7386
MSFT_2024-12-02,54663,0.01,0.08276851818015932,0.08128333333326054,0.0014851848468987738,0.0827783982265638,0.0812932133076174,0.0014851849189463863,0.10106831253684623,0.09876263859376877,0.0023056739430774636,860846854284.2433,860890888543.8121,418593281326.9544
MSFT_2024-12-02,54663,0.02,0.08425370813868893,0.08128333333326054,0.0029703748054283816,0.08426358825714116,0.0812932133076174,0.0029703749495237548,0.10337400228046899,0.09876263859376877,0.004611363686700223,3443387417136.973,3443563554175.2485,1674373125307.8176
MSFT_2024-12-02,54748,0.005,-0.02004073649206052,-0.020783333333440623,0.0007425968413801018,-0.020041609457936777,-0.020784206298344543,0.0007425968404077673,0.03136679654820141,0.030213779051223355,0.0011530174969780532,215211713571.06082,215222722135.95303,104648320331.7386
MSFT_2024-12-02,54748,0.01,-0.019298138372766192,-0.020783333333440623,0.0014851949606744313,-0.019299011339614838,-0.020784206298344543,0.001485194958729704,0.03251981799605964,0.030213779051223355,0.002306038944836281,860846854284.2433,860890888543.8121,418593281326.9544
MSFT_2024-12-02,54748,0.02,-0.017812938300426052,-0.020783333333440623,0.00297039503301457,-0.017813811269219663,-0.020784206298344543,0.002970395029124881,0.03482587274447788,0.030213779051223355,0.00461209369325453,3443387417136.973,3443563554175.2485,1674373125307.8176
MSFT_2024-12-02,54894,0.005,-0.22687410737948902,-0.22761666666679048,0.0007425592873014683,-0.22688386539931713,-0.22762642465505678,0.0007425592557396593,-0.16718090025504273,-0.16833402673688624,0.0011531264818435106,215211713571.06082,215222722135.95303,104648320331.7386
MSFT_2024-12-02,54894,0.01,-0.22613154681433792,-0.22761666666679048,0.0014851198524525712,-0.22614130486572798,-0.22762642465505678,0.0014851197893288144,-0.1660277698214104,-0.16833402673688624,0.0023062569154758358,860846854284.2433,860890888543.8121,418593281326.9544
MSFT_2024-12-02,54894,0.02,-0.224646421850478,-0.22761666666679048,0.0029702448163124754,-0.22465617996499238,-0.22762642465505678,0.002970244690064407,-0.16372149709871803,-0.16833402673688624,0.004612529638168217,3443387417136.973,3443563554175.2485,1674373125307.8176
MSFT_2024-12-02,55261,0.005,0.2147760072775552,0.2140333333332478,0.0007426739443073895,0.21478462807579304,0.2140419540997982,0.0007426739759948337,0.17504951923460535,0.17389673660198923,0.0011527826326161248,215211713571.06082,215222722135.95303,104648320331.7386
MSFT_2024-12-02,55261,0.01,0.21551868249990946,0.2140333333332478,0.0014853491666616545,0.21552730332983477,0.2140419540997982,0.0014853492300365696,0.1762023058172139,0.17389673660198923,0.0023055692152246813,860846854284.2433,860890888543.8121,418593281326.9544
MSFT_2024-12-02,55261,0.02,0.21700403677876742,0.2140333333332478,0.0029707034455196068,0.21701265767206776,0.2140419540997982,0.002970703572269546,0.17850789083246957,0.17389673660198923,0.004611154230480346,3443387417136.973,3443563554175.2485,1674373125307.8176
MSFT_2024-12-02,55272,0.005,0.15920101489732666,0.15845833333327164,0.0007426815640550308,0.15920521674726865,0.15846253516673414,0.0007426815805344922,0.12313004785045446,0.12197723147750139,0.0011528163729530771,215211713571.06082,215222722135.95303,104648320331.7386
MSFT_2024-12-02,55272,0.01,0.1599436977394417,0.15845833333327164,0.0014853644061700584,0.15994789960586311,0.15846253516673414,0.0014853644391289687,0.12428286817355425,0.12197723147750139,0.0023056366960528497,860846854284.2433,860890888543.8121,418593281326.9544
MSFT_2024-12-02,55272,0.02,0.16142906725786055,0.15845833333327164,0.002970733924588901,0.16143326915724082,0.15846253516673414,0.002970733990506672,0.12658852067025514,0.12197723147750139,0.004611289192753737,3443387417136.973,3443563554175.2485,1674373125307.8176
MSFT_2024-12-02,55496,0.005,0.11182601941879809,0.11108333333328346,0.0007426860855146323,0.11183920261578016,0.1110965164828599,0.0007426861329202668,0.11562484249777306,0.11447191513747157,0.00115292736030149,215211713571.06082,215222722135.95303,104648320331.7386
MSFT_2024-12-02,55496,0.01,0.11256870678238051,0.11108333333328346,0.0014853734490970494,0.11258189002676829,0.1110965164828599,0.0014853735439083848,0.1167777738084643,0.11447191513747157,0.002305858670992729,860846854284.2433,860890888543.8121,418593281326.9544
MSFT_2024-12-02,55496,0.02,0.1140540853437575,0.11108333333328346,0.002970752010474036,0.11406726868295687,0.1110965164828599,0.0029707522000969717,0.11908364828107727,0.11447191513747157,0.00461173314360571,3443387417136.973,3443563554175.2485,1674373125307.8176
MSFT_2024-12-02,55787,0.005,-0.17555756751670334,-0.17630000000008295,0.0007424324833796125,-0.17556616414742185,-0.17630859660323495,0.0007424324558130936,-0.08942120939802484,-0.09057416166439225,0.0011529522663674074,215211713571.06082,215222722135.95303,104648320331.7386
MSFT_2024-12-02,55787,0.01,-0.1748151337556923,-0.17630000000008295,0.001484866244390638,-0.17482373041397747,-0.17630859660323495,0.001484866189257472,-0.08826825318075318,-0.09057416166439225,0.00230590848363907,860846854284.2433,860890888543.8121,418593281326.9544
MSFT_2024-12-02,55787,0.02,-0.17333026240076724,-0.17630000000008295,0.0029697375993157217,-0.17333885911418606,-0.17630859660323495,0.0029697374890488787,-0.08596232889343582,-0.09057416166439225,0.004611832770956432,3443387417136.973,3443563554175.2485,1674373125307.8176
MSFT_2024-12-02,55813,0.005,-0.16393258192997223,-0.1646750000000452,0.0007424180700729664,-0.1639374440227585,-0.1646798620781169,0.0007424180553584149,-0.08090115653458071,-0.08205408325994767,0.0011529267253669651,215211713571.06082,215222722135.95303,104648320331.7386
MSFT_2024-12-02,55813,0.01,-0.16319016258229266,-0.1646750000000452,0.0014848374177525406,-0.16319502468979358,-0.1646798620781169,0.0014848373883233424,-0.07974822585838177,-0.08205408325994767,0.002305857401565906,860846854284.2433,860890888543.8121,418593281326.9544
MSFT_2024-12-02,55813,0.02,-0.1617053200541049,-0.1646750000000452,0.0029696799459403055,-0.1617101821910354,-0.1646798620781169,0.00296967988708153,-0.0774423526534267,-0.08205408325994767,0.004611730606520985,3443387417136.973,3443563554175.2485,1674373125307.8176
MSFT_2024-12-02,56015,0.005,-0.04964105416190965,-0.05038333333340006,0.0007422791714904127,-0.04964569465148359,-0.05038797380899496,0.0007422791575113618,-0.03424780679439671,-0.03540024159627819,0.001152434801881483,215211713571.06082,215222722135.95303,104648320331.7386
MSFT_2024-12-02,56015,0.01,-0.04889877371305167,-0.05038333333340006,0.0014845596203483886,-0.04890341421660476,-0.05038797380899496,0.0014845595923901945,-0.033095368043460825,-0.03540024159627819,0.0023048735528173664,860846854284.2433,860890888543.8121,418593281326.9544
MSFT_2024-12-02,56015,0.02,-0.04741420898322424,-0.05038333333340006,0.0029691243501758224,-0.04741884951473589,-0.05038797380899496,0.002969124294259066,-0.030790478694364614,-0.03540024159627819,0.004609762901913578,3443387417136.973,3443563554175.2485,1674373125307.8176
MSFT_2024-12-02,56016,0.005,-0.039666054205813754,-0.04040833333340288,0.0007422791275891276,-0.03966994357578902,-0.04041222269199807,0.0007422791162090503,-0.02440739790295023,-0.02555983224283409,0.001152434339883862,215211713571.06082,215222722135.95303,104648320331.7386
MSFT_2024-12-02,56016,0.01,-0.03892377380085714,-0.04040833333340288,0.0014845595325457413,-0.038927663182212566,-0.04041222269199807,0.0014845595097855012,-0.023254959614013065,-0.02555983224283409,0.0023048726288210273,860846854284.2433,860890888543.8121,418593281326.9544
MSFT_2024-12-02,56016,0.02,-0.03743920915883266,-0.04040833333340288,0.002969124174570219,-0.03744309856294867,-0.04041222269199807,0.002969124129049398,-0.020950071188917584,-0.02555983224283409,0.004609761053916509,3443387417136.973,3443563554175.2485,1674373125307.8176
MSFT_2024-12-02,56080,0.005,-0.11331609489786848,-0.11405833333338933,0.0007422384355208497,-0.11331159952039943,-0.11405383797341528,0.0007422384530158565,-0.09506036388310159,-0.09621274594582019,0.0011523820627186011,215211713571.06082,215222722135.95303,104648320331.7386
MSFT_2024-12-02,56080,0.01,-0.11257385518505016,-0.11405833333338933,0.0014844781483391713,-0.11256935979008612,-0.11405383797341528,0.0014844781833291722,-0.09390797787146614,-0.09621274594582019,0.0023047680743540503,860846854284.2433,860890888543.8121,418593281326.9544
MSFT_2024-12-02,56080,0.02,-0.11108937192751231,-0.11405833333338933,0.0029689614058770212,-0.11108487649755831,-0.11405383797341528,0.002968961475856975,-0.09160319400138346,-0.09621274594582019,0.004609551944436729,3443387417136.973,3443563554175.2485,1674373125307.8176
MSFT_2024-12-02,56123,0.005,-0.06307446223717436,-0.06381666666675301,0.0007422044295786425,-0.06307072774523664,-0.06381293218964856,0.0007422044444119196,-0.046251310718239895,-0.04740361241982782,0.0011523017015879263,215211713571.06082,215222722135.95303,104648320331.7386
MSFT_2024-12-02,56123,0.01,-0.06233225653035678,-0.06381666666675301,0.001484410136396229,-0.0623285220235858,-0.06381293218964856,0.0014844101660627645,-0.04509900506808488,-0.04740361241982782,0.0023046073517429383,860846854284.2433,860890888543.8121,418593281326.9544
MSFT_2024-12-02,56123,0.02,-0.060847841284995985,-0.06381666666675301,0.002968825381757025,-0.060844106748558544,-0.06381293218964856,0.002968825441090022,-0.04279438192201237,-0.04740361241982782,0.004609230497815454,3443387417136.973,3443563554175.2485,1674373125307.8176
MSFT_2024-12-02,56417,0.005,-0.13589128001848294,-0.13663333333346372,0.0007420533149807852,-0.13588579804562062,-0.13662785138149047,0.0007420533358698427,-0.06960789307096821,-0.07076019901978725,0.0011523059488190387,215211713571.06082,215222722135.95303,104648320331.7386
MSFT_2024-12-02,56417,0.01,-0.13514922542652325,-0.13663333333346372,0.001484107906940477,-0.13514374343277188,-0.13662785138149047,0.0014841079487185882,-0.06845558317340181,-0.07076019901978725,0.0023046158463854425,860846854284.2433,860890888543.8121,418593281326.9544
MSFT_2024-12-02,56417,0.02,-0.13366511241165835,-0.13663333333346372,0.0029682209218053687,-0.1336596303761289,-0.13662785138149047,0.002968221005361577,-0.06615095153196567,-0.07076019901978725,0.004609247487821583,3443387417136.973,3443563554175.2485,1674373125307.8176
MSFT_2024-12-02,56566,0.005,-0.11304138697247158,-0.11378333333340152,0.0007419463609299276,-0.11304639219230672,-0.11378833853802917,0.0007419463457224473,-0.07037247656577746,-0.07152453415147875,0.0011520575857012928,215211713571.06082,215222722135.95303,104648320331.7386
